population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,data,col
Orectolobus maculatus__Manning-Hawkesbury,128.37662060967472,130.1745439287594,136.2761637325814,142.33492645708498,144.38071999962625,32.2002100084459,33.268364269571144,37.605682172777804,43.17042432560402,45.237846251558395,-31.220966023033164,rls,4.755181328344495,4.779085291191326,4.852977753331878,4.915513308044611,4.933872424282946,0.268312005465287,0.27990616992403994,0.3267439670881529,0.3899402399944288,0.4111195284467222,-44.65873769870166,128.48238883586296,130.280925373978,136.31661877918913,142.37339048833016,144.3924948457507,0.2341464722442937,0.24254561919184217,0.27521475314159727,0.3186872105154105,0.3332450130285061,123.81677090884784,126.42913790569817,135.19098198952935,143.7212759804964,146.55058282275672,0.2732142553085319,0.2854792025764791,0.3356620098585009,0.40524362241406126,0.42911881133279506,200,Orectolobus maculatus,FALSE,FALSE,TRUE,normal,0.27521475314159727,135.375,rls,rls_norm
Ostorhinchus aureus__Ningaloo,8.4048555675706,8.650202274410516,9.316025020832281,9.978723893336984,10.226151999999642,1.9761787358114002,2.076741814966492,2.486786199873025,3.1411377385571098,3.4364611218854426,-10.988411302558614,rls,2.031889396510382,2.0648533023869224,2.1647748417358454,2.259238341886577,2.2868183251485736,0.22124031408302305,0.23769490526252512,0.29295306449245484,0.36872257668150415,0.39793990022854653,-16.54575448319108,8.482621644344277,8.69365896802836,9.33171110800997,9.991204250918802,10.247811528633115,0.2070955649267392,0.21879868838844277,0.26755894346998843,0.33208909178577306,0.3646762072059605,8.070218224734719,8.303648383371057,9.11573284664134,9.982509009280486,10.264256650550653,0.22397540264783727,0.241092134521693,0.29935232261369255,0.3816174427836857,0.41422626497839143,214,Ostorhinchus aureus,FALSE,FALSE,TRUE,normal,0.26755894346998843,9.05373831775701,rls,rls_norm
Ostorhinchus compressus__C and S GBR,0.8081277695259206,1.3368381437935213,3.4610735566088695,5.087029712814366,5.5171047019937305,3.61364503304681,3.8314917863487867,4.683927998077852,5.767332097848591,6.085487401381426,-19.261119683932137,rls,1.4421513706162703,1.5031269813606474,1.6324563031368795,1.7417002174629037,1.7876120096262647,0.42267099513107725,0.44111922807401144,0.507364450409045,0.614653047632638,0.683977801748211,-23.914548819178204,5.287167385863862,5.438467167291207,5.94381537849492,6.617488160998046,6.865505346746011,0.4795111509192005,0.4966325931030381,0.5475127028917828,0.5912766290742645,0.6011147462494466,5.051540505592097,5.263447951701028,5.836920658464873,6.522784034687757,6.794967050904704,0.4422704318540711,0.46347401542248834,0.5418363400634207,0.6775461021653826,0.7723464505902704,945,Ostorhinchus compressus,FALSE,FALSE,TRUE,normal,0.5475127028917828,5.9523809523809526,rls,rls_norm
Ostorhinchus compressus__Torres Strait N GBR,2.834968915863022,3.4795316822960762,4.781623804408985,5.404308218781205,5.622954375222905,1.932597350533895,2.0263241771487692,2.397718240967025,3.1930994528455563,3.5856177614455325,-13.656481829043361,rls,1.2062900024782874,1.341880572070211,1.5391784120682261,1.6843751179434563,1.7251359648613547,0.2935345329787108,0.31203181068150426,0.39103386554647435,0.5546966095382841,0.662611781300885,-20.434015020415888,4.5127999496019,4.674236778654365,5.145596779904977,5.605218775193982,5.785424115333249,0.3380723825377873,0.3555177958607495,0.407147860399597,0.4868004176702233,0.5121784465188711,4.022697606288053,4.350986054646703,5.0546958700373334,5.78978961454603,6.031631545830452,0.2999724344139213,0.31978330078410205,0.4064691551737218,0.6002307607843197,0.7424551767729632,2302,Ostorhinchus compressus,FALSE,FALSE,TRUE,normal,0.407147860399597,5.240008688097307,rls,rls_norm
Ostorhinchus norfolcensis__Lord Howe and Norfolk Islands,3.864038408159824,5.296684081977542,8.166508967610769,9.807399887918365,10.154095175844008,3.807153228382683,3.9970844258348026,4.885786295421946,6.452961727802475,7.055555309774759,-47.32204383132783,rls,1.6147809696122495,1.7164167461416806,2.0092863830909007,2.2125010165098695,2.2546847585981475,0.3666095552821537,0.39444931791167126,0.51297287270595,0.6956060339818647,0.7699343754375375,-57.307179925087866,7.606585738631535,7.912695729626071,8.980774704398167,10.08457326982933,10.379994057539996,0.36982563371496874,0.39047909588057844,0.4727165717294063,0.5674301340260752,0.5948018361090829,6.408197607361591,6.906072693229902,8.569455022485023,10.174006823567009,10.60926311065408,0.37927984896273165,0.4103015861243501,0.5486441173004637,0.7888834433038708,0.8994691483590731,35004,Ostorhinchus norfolcensis,FALSE,FALSE,TRUE,normal,0.4727165717294063,9.109458918980687,rls,rls_norm
Ostorhinchus rueppellii__Leeuwin,3.8832025535605603,4.415160927993769,5.215811743289395,5.700442784266119,5.89360534932988,1.7337840751773759,1.8236224184239398,2.149340586789848,2.7094871966496443,3.1449315967897147,-20.306503074156815,rls,1.4114695228872527,1.472860799572049,1.6044137866280752,1.7166431630425545,1.756179463848648,0.26547491346272295,0.2813238604372938,0.3406793516186992,0.4401627523192699,0.5007010697674553,-26.962054198522594,4.772043393616641,4.947531728610714,5.385532411380703,5.804204955985492,5.996520095030772,0.30413223826939667,0.31927346534387907,0.3682262407627763,0.43844616457790664,0.48011580009543736,4.508720587771334,4.735415239545113,5.287674515395551,5.867441391239553,6.110214738707348,0.2702217871248978,0.286982947798903,0.35080760093168284,0.4623684731319379,0.5337851210495236,20780,Ostorhinchus rueppellii,FALSE,FALSE,TRUE,normal,0.3682262407627763,5.507218479307026,rls,rls_norm
Ostorhinchus wassinki__Ningaloo,0.8716068088248206,1.664769563284232,4.644587691614962,5.637314754481324,5.920511260620331,1.368546742116389,1.5329672370275351,2.340109916361509,4.468462315078164,5.092124573187464,-19.533682583747932,rls,1.498790399353228,1.5219416551949014,1.5629234654831572,1.6126404152309282,1.6375660417602282,0.1855164578391681,0.1907903353880638,0.2153155586358635,0.28995865329277876,0.35218339910117324,-18.405618980573813,4.208617177383112,4.395441640715822,5.083712958283609,6.002372500492764,6.451549538185963,0.25731616468229357,0.2864862288383557,0.4044767086578118,0.5505185981962196,0.5728332322265869,4.6466582982009275,4.714265225843881,4.889994225871473,5.173413193038792,5.343772786932467,0.18712416214252134,0.19253981184528465,0.2178353802581205,0.2961614073399177,0.3633915359154717,7430,Ostorhinchus wassinki,FALSE,FALSE,FALSE,lognormal,0.2178353802581205,4.921265141318977,rls,rls_lnorm
Oxycheilinus digramma__C and S GBR,12.358775490394711,12.648271227218157,13.463815258174161,14.284945882635101,14.558259122199127,4.756548912329867,4.8953290450180535,5.476869081027899,6.370908576233536,6.739347556130691,-28.523265173113693,rls,2.4201296069286293,2.444314069929906,2.5076259525924254,2.5604795523695287,2.574168932085644,0.37035080156894906,0.37814975549484264,0.4116701362543471,0.4548945279656117,0.4694000995307916,-33.79733519815415,12.728720960709673,12.957339361590492,13.668922394387739,14.500158518861001,14.766797200649405,0.34120605368322415,0.35055031549738547,0.38470418699305997,0.43156214983467195,0.45007236492729297,12.377964336502053,12.610113085834653,13.36957481905351,14.071249296509956,14.308597429152764,0.38342056616494824,0.3920798574866853,0.4297435660527843,0.4794739669341013,0.49648368356772377,873,Oxycheilinus digramma,FALSE,FALSE,TRUE,normal,0.38470418699305997,13.419243986254296,rls,rls_norm
Oxycheilinus digramma__Exmouth to Broome,10.473196119275457,10.752964467013586,11.597832859097716,12.528388223985091,12.881055447634468,3.675273668430997,3.8075283216191496,4.374072688210798,5.441112227823293,5.966120093133443,-21.870026051915158,rls,2.31863751066699,2.332138966660798,2.371330216444976,2.411211658092636,2.421806197929125,0.3185243989595751,0.32582294251652744,0.3518987393672294,0.3851161245418174,0.3977865054268124,-22.778420488854792,10.77149594777419,10.992101743093798,11.739284144508192,12.66221452910267,13.041790584618614,0.31018319738103983,0.3208968415603263,0.3617908875262351,0.4257463497712123,0.4539987701843004,10.830243035499926,10.96016057915704,11.401132515504266,11.895050259179325,12.027452704433777,0.3267769929441043,0.33466466532789224,0.36307922878830656,0.39984689397529116,0.41405362150465896,445,Oxycheilinus digramma,FALSE,FALSE,TRUE,normal,0.3617908875262351,11.387640449438202,rls,rls_norm
Oxycheilinus digramma__Torres Strait N GBR,13.041454522814572,13.33206199845778,14.252051871892158,15.301696648255128,15.6198243139027,4.570572417046917,4.7176057403186435,5.3290241511449175,6.217897118962661,6.544052196008136,-19.794547355074613,rls,2.4951580075785738,2.5119277924419596,2.564785284699431,2.6193329234777454,2.6381556633592096,0.33189452597133223,0.3411864168480473,0.37336793959739994,0.4116660482911456,0.42572773265959696,-22.050367236659312,13.306473928553316,13.542076745313846,14.379984892397811,15.421455536194847,15.74337932070272,0.31097458806202727,0.32175548644157986,0.36134754389131146,0.41014124527264245,0.4267087653040244,13.03584416793281,13.242849309698036,13.953435547354506,14.725086209232721,15.027320739305855,0.3412476582360081,0.35136069817629745,0.38676608066804563,0.4297389267978891,0.4457664762520105,293,Oxycheilinus digramma,FALSE,FALSE,TRUE,normal,0.36134754389131146,13.907849829351536,rls,rls_norm
Oxycheilinus unifasciatus__Coral Sea,12.660410623118823,12.866377198516885,13.500526771077894,14.255326209762105,14.542378581527807,4.301456969631094,4.416350896071899,4.910311634084659,5.729966670729304,6.099205389267441,-31.77740305005065,rls,2.4602675868841564,2.4756096573230266,2.517749373575747,2.553182545327882,2.564631897456929,0.3388881403538846,0.3457744855261781,0.3711346979706729,0.4035208722448663,0.41584988813294327,-35.18829521410906,12.8094111316328,13.007867570569156,13.607957536414645,14.384985606103658,14.663420275398737,0.3132523374607556,0.3220587728623037,0.35313704398146206,0.39695993794632534,0.4154351456223755,12.582407737149245,12.74884540930833,13.28758668216009,13.786604276887402,13.941740369327864,0.3488549172698332,0.3563717950355601,0.3842892424124924,0.42051818592917617,0.4344930736838001,1417,Oxycheilinus unifasciatus,FALSE,FALSE,TRUE,normal,0.35313704398146206,13.32392378263938,rls,rls_norm
Oxymonacanthus longirostris__C and S GBR,1.6678167530379095,2.7995343878106143,4.4825430918628655,5.220578159540779,5.4138917073808965,2.490824498401934,2.6212390184028878,3.163656896561579,4.224770761273922,4.723427456223285,-9.508206857028114,rls,1.4885112021701659,1.5198579776705765,1.5984565983312211,1.6775958938432536,1.7007626658069823,0.36427341223757614,0.3784829161831105,0.4318272280028882,0.49923212400028794,0.5297147597016594,-13.868064786080101,4.892813521033036,5.003936956190431,5.384820450444947,5.769190990629682,5.923558831162229,0.40565488130868904,0.4186852238581165,0.4690842746063438,0.5390005730996745,0.5636793683733796,4.92149115733599,5.056832205856103,5.437860014376619,5.879944458266299,6.0579569276522225,0.3766985544909144,0.392450613486707,0.45276285349719325,0.5320155824478889,0.5691405104184954,328,Oxymonacanthus longirostris,FALSE,FALSE,TRUE,normal,0.4690842746063438,5.4192073170731705,rls,rls_norm
Oxymonacanthus longirostris__Coral Sea,5.9329203592075475,6.053345492938693,6.384631700783811,6.7213859062136345,6.85707839583401,1.7811285419731118,1.8381405859132136,2.071289180866027,2.4360396442457275,2.671621163145008,-7.098069867853093,rls,1.7253202380682995,1.7479469315242158,1.8093101849344955,1.867893586085083,1.8869605870199526,0.2649627833525904,0.275053314117715,0.31675070751129963,0.37499540849280993,0.4067870355394353,-12.983893502914983,6.049773312078068,6.150444876598471,6.4309024707085385,6.762523336184056,6.901575657776262,0.27217818595918275,0.2800501237075915,0.3139902120771762,0.36087727939854425,0.38567849103748697,5.975676479339514,6.088392002369007,6.42851994614545,6.81093569128253,6.948528013577079,0.2696819694520588,0.28033849034072866,0.3248642826441598,0.3885730062071388,0.4242101841966185,276,Oxymonacanthus longirostris,FALSE,FALSE,TRUE,normal,0.3139902120771762,6.413043478260869,rls,rls_norm
Oxymonacanthus longirostris__Exmouth to Broome,6.895146223153035,7.0285903541331525,7.373989826698193,7.767148693239648,7.887052512384215,1.6814046206410151,1.737433145405192,1.9743603187043424,2.3249040248112323,2.4853226852919685,-8.975942380412217,rls,1.8955247781792988,1.910970969407165,1.9531899212057295,1.991902373974703,2.0037744874810235,0.23142807059071252,0.23956088090372657,0.2675399909421774,0.3028587797521437,0.31788214820993954,-12.160857221384092,6.910598857739609,7.0397289581120175,7.384834109280693,7.7765098332733285,7.903927431878791,0.22718502475044278,0.23547588940014105,0.265612880721647,0.30942853868768966,0.32595136828972726,6.912223721567012,7.012301066355176,7.30713513803112,7.614242668764311,7.712454398208193,0.23456168760199653,0.24303939563363497,0.27239962504925697,0.3099381453139736,0.3260842198965828,301,Oxymonacanthus longirostris,FALSE,FALSE,TRUE,normal,0.265612880721647,7.333887043189368,rls,rls_norm
Oxymonacanthus longirostris__Ningaloo,5.495465841084218,6.112135246378804,6.669406129794391,7.184411145580068,7.353133791359308,1.6152609514465974,1.6766567029504087,1.9956828500532167,2.9096233835547816,3.728396522785917,-17.29350822407337,rls,1.7888135981787945,1.8021808689319674,1.8399304724994607,1.8769584477911359,1.8890398586637709,0.23819934807952559,0.24561840821011036,0.2683620186540151,0.30008008408334325,0.3130179905803094,-17.367140446366175,6.116724571819672,6.2788418807382005,6.719378740796865,7.255468707705007,7.4616095223885655,0.2386917257749368,0.24862405267515825,0.2925202360994659,0.39695823835897565,0.4704678813551761,6.212804068169231,6.2950491761122205,6.527751710512278,6.777573564823147,6.868519885173383,0.24161842353981755,0.24936983285303388,0.273267037935339,0.30696395155667533,0.320844223143804,1531,Oxymonacanthus longirostris,FALSE,FALSE,TRUE,normal,0.2925202360994659,6.53004572175049,rls,rls_norm
Oxymonacanthus longirostris__Torres Strait N GBR,0.592890543392477,1.259381380387083,4.149685744456731,5.5088293809976,5.924667972736411,2.1478096115797674,2.336731803805314,3.5023410608354553,5.397405488809807,6.008604636820252,-13.264404517892466,rls,1.460488142504163,1.5085200485668067,1.5997662624547035,1.6843893387636526,1.7192920746442009,0.3037509082183423,0.31794313907446337,0.37529034894535857,0.4871570322574135,0.5621050341500431,-14.493799563885645,4.636754822167732,4.795391374119591,5.401242505728541,6.425684206740986,6.895434863522411,0.36322733644257077,0.39014162263037994,0.4927836657812369,0.580661821605649,0.5967129919529386,4.7731971787281555,4.920881292514243,5.320920819766117,5.857520160899347,6.070945817324983,0.3108938326176172,0.3261499977402042,0.38890064489267906,0.5175415620301743,0.6095721704728959,275,Oxymonacanthus longirostris,FALSE,FALSE,TRUE,normal,0.4927836657812369,5.363636363636363,rls,rls_norm
Parablennius serratolineatus__Lord Howe and Norfolk Islands,0.489237476617494,1.0709914635420372,3.1034578191892965,3.919247432443606,4.112582729591162,1.6449636941960877,1.744277947577086,2.3564455013861427,3.457372549285259,3.7648603334249087,-6.850218109347128,rls,1.1911771597315874,1.247335531411287,1.3398625297747293,1.4104362971621893,1.439079752659007,0.2855678238404092,0.2984043111707838,0.3530414294651959,0.46689797795726284,0.5340649176163361,-8.688074112251716,3.567860252834531,3.6587892247396727,3.98750024186599,4.419396754039223,4.647589661431207,0.3597045333202942,0.3752169940463964,0.4441227760590579,0.5185322043182401,0.5328226459068504,3.65735065355648,3.7903317511731713,4.067304302768256,4.384699810883547,4.5385648369535225,0.2914898971318198,0.30517206846093853,0.36433310553699777,0.49353749724922535,0.5745099774479618,313,Parablennius serratolineatus,FALSE,FALSE,TRUE,normal,0.4441227760590579,4.0095846645367414,rls,rls_norm
Parablennius tasmanianus__Cape Howe,6.908439451909024,7.082910126098318,7.537887841437963,8.120301667536761,8.39770747067635,1.9870771763490798,2.0587227009124733,2.413332185987182,3.2247642188196073,3.6787055258154218,-15.206310204485803,rls,1.904447186193814,1.9181568390229893,1.9565515579469628,1.9958352941582242,2.0080689928902142,0.2629226074652984,0.2695130965194911,0.2946014652066752,0.32711825829506,0.3397521294543548,-14.57305553969703,7.0829886365086105,7.18795193768997,7.589592901149144,8.206923112541226,8.534356262719799,0.26106718955285446,0.270615699107724,0.3109101004524022,0.38653900052017043,0.42629986422032434,7.035286631616686,7.1270282224163335,7.3893973952115495,7.694724510816212,7.799738612634894,0.2675325785601702,0.27448214897674905,0.30111067879234826,0.33606744428336827,0.34979657109505036,442,Parablennius tasmanianus,FALSE,FALSE,FALSE,lognormal,0.30111067879234826,7.364253393665158,rls,rls_lnorm
